y	distance_to_prime	q0	q1	q2	q3	q4	q5	q6	q7
1.643170682123797	0.03373276968969665	1.0191641958351408e-09	-1.1627925653172771e-07	6.1137485553108429e-06	-0.0001934547463752022	0.0039012654598604849	-0.044919617828968382	0.21817507336677455	-0.43450088975595347
1.653190015551381	0.043752103117280776	7.0594561210521324e-10	-8.2961463166265576e-08	4.5018922817379354e-06	-0.00014743945609322135	0.0030903476750284192	-0.037237826908053814	0.19163507851372327	-0.41274913554230069
1.6632093489789652	0.053771436544864902	4.862933707753166e-10	-5.886636340257361e-08	3.2968734188447621e-06	-0.00011175002947554256	0.0024341196608484478	-0.030682403826245909	0.16711970103727045	-0.38817484517337625
1.6732286824065494	0.063790769972449035	3.3310655136133512e-10	-4.1536841656935092e-08	2.4009842542564467e-06	-8.4225483675469699e-05	0.0019062312782807847	-0.025126243193019104	0.14470181223531195	-0.36154134863933096
1.6832480158341334	0.073810103400033161	2.2687273822360388e-10	-2.914291013980383e-08	1.7386627449067654e-06	-6.3119356123713841e-05	0.0014841351819876228	-0.020449063992437313	0.12439985995241977	-0.33357769203460846
1.6932673492617176	0.083829436827617287	1.5362122175992236e-10	-2.0329286638524387e-08	1.2518099260633604e-06	-4.7028906449960662e-05	0.0011486808935944012	-0.01653864125359621	0.10618587952460053	-0.30496014981508829
1.7032866826893018	0.093848770255201414	1.0340561983813319e-10	-1.4097969262122455e-08	8.9601500667452038e-07	-3.483448453570845e-05	0.00088372265472985722	-0.013291617009458139	0.08999362553316087	-0.27629795254092571
1.7133060161168858	0.10386810368278554	6.918534700936873e-11	-9.7183018239518964e-09	6.3753152117330361e-07	-2.5648016059318042e-05	0.00067574759341666973	-0.010613943224194381	0.075726532428126089	-0.24812326152254838
1.72332534954447	0.11388743711036967	4.6005833741426278e-11	-6.6585022875768693e-09	4.5087059390911596e-07	-1.8769576549552782e-05	0.0005135288909006965	-0.0084210117051061479	0.063265263549713235	-0.22088523142323399
1.733344682972054	0.12390677053795381	3.0401212381429577e-11	-4.5338453438769905e-09	3.1689771945316302e-07	-1.3651067137577522e-05	0.00038780700840961209	-0.0066375260157138455	0.052474661562296923	-0.19494784320444386
1.7433640163996382	0.13392610396553792	1.9961682634822598e-11	-3.0676873504340669e-09	2.2133750134858271e-07	-9.8660639119847913e-06	0.00029100063689092815	-0.0051971684690634195	0.043209966140890552	-0.1705910670167711
1.7533833498272224	0.14394543739312204	1.3022045969634036e-11	-2.0623320183993155e-09	1.53606611258749e-07	-7.0849827719458175e-06	0.00021694786908850558	-0.0040421118168692165	0.035322214658776947	-0.14801482944737732
1.7634026832548064	0.15396477082070617	8.4388491722790726e-12	-1.3773887828072993e-09	1.0590895916191184e-07	-5.0547784251629796e-06	0.00016067715517240446	-0.0031224206668132408	0.028662786837627716	-0.12734521135587024
1.7734220166823906	0.16398410424829032	5.4319238772488577e-12	-9.1379926644104915e-10	7.2538860697385195e-08	-3.5824759273995857e-06	0.00011820687645890174	-0.0023953823396707834	0.023087093559230061	-0.10864228881430796
1.7834413501099748	0.16246879894533864	3.4724297928178681e-12	-6.0212354620741637e-10	4.9348024368319605e-08	-2.5219128723554142e-06	8.6371837454416838e-05	-0.001824801165546825	0.018457442513255044	-0.0919090462901168
1.7934606835375588	0.15244946551775451	2.2042650864484118e-12	-3.9400662762867584e-10	3.33406410497956e-08	-1.7631476553464975e-06	6.2674612162779875e-05	-0.0013802844137082951	0.014645138737894395	-0.077100832925866031
1.803480016965143	0.14243013209017039	1.389261978744501e-12	-2.5600319351770233e-10	2.2367923315370057e-08	-1.2240624057417495e-06	4.5159462218318761e-05	-0.0010365424007880253	0.011531896471602833	-0.064134893668559664
1.8134993503927272	0.13241079866258626	8.692246638439129e-13	-1.6513920552155933e-10	1.4899289106945598e-08	-8.4375700484274608e-07	3.2306447456222437e-05	-0.00077272002119453459	0.009010650480132899	-0.052899580958016432
1.8235186838203112	0.12239146523500212	5.3981275914327197e-13	-1.0574383770924283e-10	9.8521801209393582e-09	-5.77392331909006e-07	2.294335019659731e-05	-0.00057177213225969854	0.006985860815913977	-0.043262933755153811
1.8335380172478954	0.11237213180741799	3.3269869581009972e-13	-6.7204004216554588e-11	6.4664042695514193e-09	-3.9219614678436709e-07	1.6173110504616995e-05	-0.000419890996533471	0.0053734056469675138	-0.035080393445844585
1.8435573506754794	0.10235279837983387	2.0346392773261546e-13	-4.238415246438072e-11	4.2120336919413442e-09	-2.6439376368462496e-07	1.1314600811216542e-05	-0.00030599038220352812	0.0041001533024021307	-0.02820150592830303
1.8535766841030636	0.092333464952249741	1.2344725536175045e-13	-2.6522290328664018e-11	2.7223999218592664e-09	-1.7686807218812691e-07	7.8547368379197889e-06	-0.00022124795988373084	0.0031032979967605271	-0.02247553224530317
